<name>,none,0
How do I find out about the latest app updates,none,0
Please arrange a collection using <bank> account,request_money,4
$404.39,none,0
Reveal the balance of my bank account,check_balance,1
Initiate a transaction to stepmother using <bank> Fortis,send_money,3
I'm authorizing a collection from <name> to <bank>,request_money,4
No you're mistaken,no,6
Don't do that,no,6
<bank> account,none,0
<bank> account,none,0
What are the latest cybersecurity measures in the app,none,0
Show my dollars account balance,check_balance,1
What is the current balance of my <bank> account,check_balance,1
€455.94,none,0
I need the transaction history of my <bank> account,check_transactions,2
I need to wire some money to <name>,send_money,3
<bank>,none,0
What is the current balance of my <bank> account in euros,check_balance,1
What transactions have occurred recently with <name> <surname>,check_transactions,2
What's the procedure for closing an account,none,0
Not by any means not as far as I know,no,6
I'd say no,no,6
<name>,none,0
What are the benefits of linking my utility bills with the app,none,0
That's not the case no,no,6
You bet that's accurate,yes,5
I am instructing a payment of $26.94 through my <bank> account,send_money,3
Can you move AED309.31 to <name>'s account,send_money,3
May I see the balance for my <bank> account in pounds,check_balance,1
<surname> Stanley,none,0
four pounds and 63 cents,none,0
I'd like to remit some money to <name> <surname>,send_money,3
95 pounds and 82 cents,none,0
€131.11,none,0
How to set up a savings challenge with friends in the app,none,0
<bank>,none,0
Show my euros account balance,check_balance,1
Reveal the balance of my <bank> account in AED,check_balance,1
Nope that's not it,no,6
What are my most recent transactions,check_transactions,2
Can the app provide insights into my spending patterns,none,0
Not at all I can't agree with that,no,6
I can confirm that Affirmative,yes,5
For sure Definitely,yes,5
€394.21,none,0
Regrettably no,no,6
Proceed,yes,5
Please display the most recent payments,check_transactions,2
Check if I have any transactions with <name> on my <bank> account recently,check_transactions,2
359 dollars and 48 cents,none,0
mum,none,0
Give me a summary of recent payments to <name> from my <bank>,check_transactions,2
266 dollars and 28 cents,none,0
Can you tell me the balance for my <bank> account,check_balance,1
What's my balance in the <bank> account,check_balance,1
No I don't see it that way,no,6
<name> <surname>,none,0
AED50 and 96 cents,none,0
Truly that's just how it is,yes,5
Can you provide details of the recent transactions from <bank>,check_transactions,2
Not quite that doesn't seem right,no,6
What is the current balance of my account,check_balance,1
It is as you say Sure,yes,5
<name>,none,0
Show the last few transfers to <name>,check_transactions,2
Yep I agree,yes,5
I want to send £349 and 82 cents to <name> <surname>,send_money,3
Indeed that's just how it is,yes,5
For sure Indeed,yes,5
Check the balance of my bank account in AED,check_balance,1
Can you move AED278 and 15 cents from <bank>,send_money,3
<bank>,none,0
Is there a feature to compare my financial habits with industry standards,none,0
Check the balance of my <bank> Belgium account in dollars,check_balance,1
<bank>,none,0
339 dirhams and 98 cents,none,0
Show the last few transfers from <bank> to <name> <surname>,check_transactions,2
A resounding yes indeed,yes,5
doctor,none,0
Kindly process a transaction of €51 and 41 cents from my <bank> account,send_money,3
For sure Absolutely,yes,5
447 pounds and 4 cents,none,0
Not exactly that doesn't seem right,no,6
I am instructing a collection from <name> <surname>,request_money,4
Not quite that's off the mark,no,6
No I can't agree with that,no,6
I'd like to remit some money through <bank>,send_money,3
How do I learn about the rewards program tied to the app,none,0
What are the latest transactions,check_transactions,2
284 euros and 65 cents,none,0
I'm authorizing a collection from niece <name>,request_money,4
Certainly that's just the case,yes,5
I am instructing a payment through my <bank> account,send_money,3
I need to receive 478.11 dollars through my <bank> account,request_money,4
Kindly process a request for £433.62 to my <bank> account,request_money,4
Display all transactions to <name> <surname>,check_transactions,2
£65 and 44 cents,none,0
<name> <surname>,none,0
I'd like to remit some money,send_money,3
297.41 dollars,none,0
You better not,no,6
I can confirm that Definitely,yes,5
Transfer 239 dirhams and 83 cents to <name> please,send_money,3
I'd like to receive some money from <name>,request_money,4
That is exactly right,yes,5
Is there an option to receive a monthly app usage report,none,0
Can the app help me with setting up a budget for grocery shopping,none,0
<bank> account,none,0
<bank>,none,0
scientist <name>,none,0
I want to transfer 429 euros and 74 cents to <name> <surname>,send_money,3
I can confirm that Sure,yes,5
<name>,none,0
Do it,yes,5
For sure Sure,yes,5
Could you assist in receiving some money,request_money,4
Sure thing,yes,5
Not exactly not as far as I know,no,6
I need you to request <name> <surname> £176 and 81 cents,request_money,4
€97 and 43 cents,none,0
Requesting to dispatch AED20 and 30 cents,send_money,3
Request to receive £332.10 from <name> please,request_money,4
I can confirm that Sure,yes,5
Absolutely no question. absolutely,yes,5
Indeed just so,yes,5
Is there a community support feature within the app,none,0
Precisely,yes,5
Initiate a wire request for 77 pounds and 33 cents at <bank> please,request_money,4
Give me a summary of recent payments to musician <name>,check_transactions,2
<bank>,none,0
Please display the most recent payments to <name> <surname> from my <bank>,check_transactions,2
Requesting to dispatch €253 and one cent using <bank> <bank>,send_money,3
Affirmative that's my belief. absolutely,yes,5
Can you check the last few transactions to cousin,check_transactions,2
<bank> account,none,0
Display my <bank> <bank> account balance,check_balance,1
Check the balance of my bank account in £,check_balance,1
I need you to send some money to <name> <surname>,send_money,3
Not at all not as far as I know,no,6
What's my balance in the $ account,check_balance,1
Please request some money,request_money,4
How do I find the nearest in-network ATM,none,0
Can the app help me analyze my spending patterns,none,0
AED120.90,none,0
I'd like to see the payment history with <name> <surname>,check_transactions,2
Affirmative that's my belief. absolutely,yes,5
I need you to request AED104.04 using my <bank> account,request_money,4
May I see the balance for my $ account,check_balance,1
I want to receive 281 pounds and 38 cents from <name> <surname>,request_money,4
$338 and 36 cents,none,0
It is as you say Certainly,yes,5
What are the new partnership announcements in the app,none,0
Could you facilitate the transfer of 477.75 dirhams to <name> <surname> from <bank>,send_money,3
Not exactly that doesn't seem right,no,6
<bank>,none,0
422.64 dirhams,none,0
Please arrange a collection,request_money,4
Can you move 178.95 dollars to <name>'s account,send_money,3
Reveal the balance of my bank account,check_balance,1
Initiate a request of 82.00 pounds from musician,request_money,4
How much do I have in my default account right now,check_balance,1
What are the steps to activate location-based offers,none,0
Please request some money from <name> <surname>'s account at <bank>,request_money,4
<name> <surname>,none,0
465 dollars and 31 cents,none,0
Initiate a transaction,send_money,3
Not in the slightest that doesn't seem right,no,6
265 pounds and 97 cents,none,0
Reveal the balance of my <bank> Group account,check_balance,1
What are the safety tips for mobile banking,none,0
78.34 dirhams,none,0
<name> <surname>,none,0
<bank> account,none,0
Show the last few transfers,check_transactions,2
I can't confirm that,no,6
I can confirm that Of course,yes,5
Check if I have any transactions recently,check_transactions,2
How do I turn on travel notifications for my account,none,0
<name> <surname>,none,0
<bank>,none,0
Please arrange a payment,send_money,3
AED104 and 4 cents,none,0
Can the app help me set financial goals,none,0
No that's off the mark,no,6
I'd have to say no That wouldn't be correct,no,6
<bank>,none,0
How much is in my <bank> account,check_balance,1
For sure Indeed,yes,5
Indeed that's just how it is. absolutely,yes,5
Transfer 351.04 pounds to <name> please,send_money,3
Kindly process a transaction from my <bank> account,send_money,3
I deny,no,6
Certainly not,no,6
Certainly not,no,6
I'd like to remit some money,send_money,3
84 dollars and 32 cents,none,0
Not in this case no,no,6
A resounding yes indeed,yes,5
How can I see the app's version I am currently using,none,0
£168.22,none,0
How to track the performance of my investments in the app,none,0
<bank>,none,0
<bank> Fortis account,none,0
I'm authorizing a payment to <name> from <bank>,send_money,3
I'm planning to receive 429 euros and 21 cents via <bank>,request_money,4
I'd like to see the payment history with <name>,check_transactions,2
$444.38,none,0
Would you please execute a transfer of 422.64 dollars,send_money,3
AED208.58,none,0
218.82 euros,none,0
<bank>,none,0
Initiate a transaction of 272 dollars and 76 cents to <name>,send_money,3
How to track the status of a dispute filed through the app,none,0
<bank>,none,0
I need you to send some money,send_money,3
Please send some money from my account at <bank> to <name> <surname>,send_money,3
Is there a feature in the app to help me with estate planning,none,0
Transfer some money please,send_money,3
How much do I have in my dirhams account right now,check_balance,1
What are my most recent transactions from account <bank>,check_transactions,2
What's the maximum file size for uploading documents,none,0
List all recent transfers,check_transactions,2
No not as far as I know,no,6
I'm planning to receive some money from <name> via <bank>,request_money,4
Please arrange a payment of 71 dollars and 92 cents,send_money,3
<bank>,none,0
<name>,none,0
139 euros and 32 cents,none,0
<name> <surname>,none,0
I'd like to see the payment history with <name> <surname> using account <bank>,check_transactions,2
That's true,yes,5
149 dollars and 38 cents,none,0
Not quite that doesn't seem right,no,6
Could you facilitate the transfer of 390 euros and 74 cents to <name> from <bank>,send_money,3
Yes that's my final answer,yes,5
I can confirm that Of course,yes,5
Most assuredly that's the case,yes,5
How to use the app for joint accounts or shared finances,none,0
Not in the slightest that's off the mark,no,6
cousin <name>,none,0
Can the app assist me in understanding different mortgage rates,none,0
Don't do that,no,6
<name>,none,0
I want to receive some money from <name>,request_money,4
Could you assist in receiving 485.63 dollars at <bank>,request_money,4
photographer <name>,none,0
How to set up low balance alerts for my accounts,none,0
460 euros and 61 cents,none,0
Arrange for a fund transfer to <name> <surname> from <bank>,send_money,3
Not in this case,no,6
Tell me the total in my <bank> account in dollars,check_balance,1
No that's not correct,no,6
Can I see the last payments made to <name> from my <bank> account,check_transactions,2
How do I monitor the progress of loan applications within the app,none,0
What are my most recent transactions to <name> from account <bank>,check_transactions,2
Is there a way to use the app to get alerts about stock dividends,none,0
How can I get notifications for updates to the app's terms of service,none,0
What is the current balance of my AED account,check_balance,1
<bank>,none,0
Correct as expected,yes,5
How do I set up a trust fund within the app,none,0
Initiate a wire request please,request_money,4
stepfather <name>,none,0
Can you check the last few transactions from <bank>,check_transactions,2
<name>,none,0
Initiate a wire transfer to <name> please,send_money,3
Indeed beyond all doubt,yes,5
How much do I have in my <bank> account right now,check_balance,1
Can you guide me on how to use the app's investment features,none,0
Can you move some money from <bank> to <name> <surname>'s account,send_money,3
Can you guide me through the mortgage calculator in the app,none,0
<bank> account,none,0
Show the last few transfers from <bank>,check_transactions,2
chef <name>,none,0
Check if I have any transactions on my Union <bank> account recently,check_transactions,2
Kindly process a request for my <bank> Belgium account,request_money,4
That's true,yes,5
It is as you say Absolutely,yes,5
<bank>,none,0
37.26 euros,none,0
I'm authorizing a collection of £49.79 from <name> to <bank>,request_money,4
Tell me the total in my <bank> account,check_balance,1
I'd like to know my current <bank> account balance in dirhams,check_balance,1
<name>,none,0
<bank> account,none,0
Most definitely,yes,5
For sure Indeed,yes,5
I'd like to remit some money,send_money,3
<name> <surname>,none,0
€495 and 65 cents,none,0
<bank>,none,0
£220 and 83 cents,none,0
I want to review transactions,check_transactions,2
<bank> account,none,0
<bank>,none,0
Is there a way to receive alerts about changes in credit regulations,none,0
<bank>,none,0
No that's off the mark,no,6
What are the latest transactions with sister-in-law <name> using my <bank> account,check_transactions,2
nurse <name>,none,0
Reveal the balance of my bank account,check_balance,1
<bank> account,none,0
Can you tell me the balance for my <bank> account in pounds,check_balance,1
Proceed,yes,5
Arrange to receive a fund at Agricultural <bank>,request_money,4
I am instructing a collection of AED209.31 from <name>,request_money,4
It is as you say Of course,yes,5
I want to receive AED333.35,request_money,4
<name> <surname>,none,0
I'd like to know my current bank account balance,check_balance,1
How to find eco-friendly businesses within the app,none,0
<name> <surname>,none,0
<bank>,none,0
<bank>,none,0
<name> <name>,none,0
Kindly process a transaction of $253 and 49 cents to <name> <surname> from my <bank> account,send_money,3
Kindly process a transaction of 432 dirhams and 63 cents to <name> <surname>,send_money,3
Initiate a wire transfer of 427 euros and 10 cents from <bank> please,send_money,3
Can I see a demo of the peer-to-peer payment feature,none,0
I'd like to know my current dirhams account balance,check_balance,1
mother <name>,none,0
Absolutely not that's off the mark,no,6
Would you please execute a request from musician <name> using my account at <bank>,request_money,4
<bank> account,none,0
<bank> account,none,0
<bank> Singapore account,none,0
What to do if I encounter errors during transactions,none,0
No way,no,6
I'm authorizing a payment to <name> from <surname> Stanley,send_money,3
Can you tell me the balance for my <bank> account in pounds,check_balance,1
What are the latest transactions with <name> <surname> using my <bank> account,check_transactions,2
How do I set up a profile picture in my account,none,0
Regrettably no,no,6
Initiate a request of $21.86 from <name> <surname> using <bank>,request_money,4
<name> <surname>,none,0
Not at all,no,6
I'm seeking to collect some money,request_money,4
£500.59,none,0
Arrange for a fund transfer of 114.70 dirhams from <bank> Fortis,send_money,3
Requesting to dispatch 225 dollars and 17 cents,send_money,3
262.10 dirhams,none,0
<bank>,none,0
Display all transactions,check_transactions,2
<bank>,none,0
How do I find tutorials on using the app for tax planning,none,0
Check the balance of my bank account in pounds,check_balance,1
What is the current balance of my <bank> account in AED,check_balance,1
No I can't confirm that,no,6
Of course it's undeniable,yes,5
<name>,none,0
default,none,0
Are there any recent transactions,check_transactions,2
I'd like to know my current bank account balance,check_balance,1
photographer <name>,none,0
Proceed,yes,5
I'm planning to send some money to <name> <surname> via <bank>,send_money,3
Can I use the app to learn about investment strategies,none,0
Would you please execute a request,request_money,4
No that's not in line with the facts,no,6
Can the app provide insights on how to save money,none,0
Request to receive some money to my <bank> account please,request_money,4
<bank> account,none,0
Would you please execute a request for €47.62 using my account at <bank>,request_money,4
<name> <surname>,none,0
I am instructing a payment to <name> <surname> through my <bank> account,send_money,3
What transactions have occurred recently with <name>,check_transactions,2
How much is in my <bank> account,check_balance,1
Show me the recent transactions with <name> <surname>,check_transactions,2
<name>,none,0
<name> <surname>,none,0
<name>,none,0
No way,no,6
What are the latest transactions using my <bank> account,check_transactions,2
Can I use the app to help prepare for tax season,none,0
€215 and 86 cents,none,0
<name>,none,0
For sure Certainly,yes,5
<name>,none,0
How much do I have in my <bank> account right now,check_balance,1
<name> <surname>,none,0
Check the balance of my <bank> account,check_balance,1
How do I unsubscribe from the newsletter,none,0
Is there a way to view my login history in the app,none,0
171 dollars and 36 cents,none,0
$34 and 79 cents,none,0
Indeed just so,yes,5
Transfer 322 euros and 11 cents please,send_money,3
I am instructing a collection of 61.33 dollars from <name> <name>,request_money,4
I need you to send some money using my <bank> account,send_money,3
What are the latest gamification features to make budgeting fun in the app,none,0
Could you assist in receiving some money from <name>,request_money,4
Are there any recent transactions,check_transactions,2
<name> <surname>,none,0
Absolutely not that doesn't seem right,no,6
I'd like to receive some money through <bank>,request_money,4
241.34 euros,none,0
List all recent transfers to <name> from my account at <bank>,check_transactions,2
198 euros and 28 cents,none,0
Sure,yes,5
How do I sign up for webinars hosted by the app developers,none,0
<name>,none,0
I'm authorizing a collection from <name> <surname>,request_money,4
Show the last few transfers,check_transactions,2
Unfortunately no,no,6
I need to wire some money,send_money,3
I want to receive some money,request_money,4
85.63 dollars,none,0
<bank> account,none,0
Is there a feature to alert me to my spending habits on dining out,none,0
Find the recent payments I made to <name> from my <bank> account,check_transactions,2
I want to receive some money from <name> <surname> using my primary account,request_money,4
It is as you say Definitely,yes,5
What are my most recent transactions from account <bank>,check_transactions,2
I need to receive 374.20 dollars,request_money,4
Check if I have any transactions on my <bank> account recently,check_transactions,2
What is the current balance of my <bank> account,check_balance,1
Of course I do,yes,5
Transfer 298.82 pounds from my <bank> account please,send_money,3
<bank>,none,0
<name>,none,0
<bank>,none,0
I'm authorizing a collection of €471.41 to <bank> Singapore,request_money,4
How to recover a deleted transaction record,none,0
What is the current balance of my <bank> account,check_balance,1
497 dirhams and 9 cents,none,0
Please arrange a payment of £398.51 to <name> from <bank> account,send_money,3
What are the different themes available for the app's appearance,none,0
Can you provide details of the recent transactions from <bank> Group,check_transactions,2
Requesting to dispatch €313.61 to <name>,send_money,3
Not exactly that doesn't seem right,no,6
<name> <surname>,none,0
What's the best way to secure my app data while using public Wi-Fi,none,0
Show my AED account balance,check_balance,1
I'm authorizing a payment of $92 and 27 cents,send_money,3
<name>,none,0
No,no,6
No I have a different perspective,no,6
How much is in my <bank> account,check_balance,1
I want to receive some money from <name>,request_money,4
I'd have to say no No,no,6
Please arrange a collection of $29.27,request_money,4
Show me the recent transactions on my bank accounts,check_transactions,2
<name> De <name>,none,0
That's a solid yes from me,yes,5
Regrettably no,no,6
I'm planning to send £214 and 59 cents via <bank>,send_money,3
Can you provide details of the recent transactions to <name> <surname>,check_transactions,2
Not quite that doesn't seem right,no,6
<bank> Singapore account,none,0
<bank>,none,0
List all recent transfers from my account at Bank of East <name>,check_transactions,2
I need the transaction history involving <name>,check_transactions,2
Check if I have any transactions with <name> <surname> on my <bank> account recently,check_transactions,2
Yes that's my final answer,yes,5
I'd like to know my current <bank> account balance,check_balance,1
<bank> account,none,0
£425 and 47 cents,none,0
Sure thing,yes,5
Could you assist in receiving AED360.45 from <name> <surname>,request_money,4
May I see the balance for my bank account,check_balance,1
Yes I agree,yes,5
Can you move £136.47,send_money,3
How do I learn about the rewards program tied to the app,none,0
Requesting to dispatch AED396.34,send_money,3
What are the ways to contact the app's customer service,none,0
Affirmative that's my belief,yes,5
€160.84,none,0
I don't confirm it,no,6
Certainly count it as a yes,yes,5
Please send some money from my account at <bank> to <name>,send_money,3
How to link my social media accounts with this app,none,0
No I have to correct you there,no,6
<name> <surname>,none,0
<name>,none,0
I am instructing a collection from <name>,request_money,4
<bank> Belgium,none,0
$387.79,none,0
<bank>,none,0
Please display the most recent payments to <name> Maria <surname> from my <bank>,check_transactions,2
<bank> account,none,0
What features does the app have for small business owners,none,0
437 dollars and 39 cents,none,0
<bank>,none,0
Can I get a breakdown of my spending by vendor,none,0
Check if I have any transactions recently,check_transactions,2
<bank>,none,0
No question about it,yes,5
son,none,0
I'd have to say no I'm not convinced,no,6
List all recent transfers from my account at <bank>,check_transactions,2
grandfather,none,0
<name>,none,0
Can you tell me the balance for my bank account,check_balance,1
What transactions have occurred recently on <bank> account,check_transactions,2
£363 and 28 cents,none,0
Truly that's just how it is,yes,5
Would you please execute a request for £246.75 from nephew <name>,request_money,4
I need you to request £279.80 using my Agricultural <bank> account,request_money,4
Could you assist in receiving some money from <name> <surname>,request_money,4
Initiate a transaction of $434.50 to <name> using <bank> Fortis,send_money,3
I'd like to see the payment history using account <bank>,check_transactions,2
<name>,none,0
I need you to request <name> £156 and 99 cents,request_money,4
<bank> account,none,0
Initiate a transaction,send_money,3
Is there a way to automatically donate a portion of my purchases to charity,none,0
<name> <surname>,none,0
413 pounds and 73 cents,none,0
No I don't see it that way,no,6
Certainly count it as a yes,yes,5
<bank> account,none,0
Show me the recent transactions with <name> <surname> on my <bank> Singapore account,check_transactions,2
<name>,none,0
I'm planning to send some money to <name> via <bank>,send_money,3
I can confirm that Correct,yes,5
Can I set up the app to manage my different savings accounts,none,0
Would you please execute a transfer to mother,send_money,3
What is the current balance of my account,check_balance,1
Please arrange a payment to professor,send_money,3
What are the different themes available for the app's appearance,none,0
What is the current balance of my account,check_balance,1
I am instructing a payment of 500 pounds and 96 cents through my <bank> account,send_money,3
How do I set up a trust fund within the app,none,0
Transfer some money from my <bank> account to <name> <surname> please,send_money,3
For sure Sure,yes,5
£498.29,none,0
What are my most recent transactions to <name> from account <bank>,check_transactions,2
Affirmatively speaking yes,yes,5
Show my <bank> account balance,check_balance,1
Find the recent payments I made to <name> <surname>,check_transactions,2
Would you please execute a transfer of 391.14 euros,send_money,3
AED167 and 74 cents,none,0
No you're mistaken,no,6
Most assuredly that's the case,yes,5
Not at all,no,6
I'd like to remit 60.60 dirhams to <name> through State <bank>,send_money,3
Kindly process a transaction to <name>,send_money,3
Certainly count it as a yes,yes,5
<bank> Group,none,0
AED186.90,none,0
471.11 dollars,none,0
Are there any recent transactions involving <name>,check_transactions,2
Can you move some money from <bank>,send_money,3
I need to receive $163.57 through my <bank> account,request_money,4
<bank>,none,0
<bank>,none,0
<bank>,none,0
Could you facilitate the transfer of some money to <name> <surname>,send_money,3
$196.65,none,0
By no means not as far as I know,no,6
Show me the recent transactions with <name>,check_transactions,2
<name> <name>,none,0
What are the ways to get financial advice through the app,none,0
Far from it not as far as I know,no,6
<name> <surname>,none,0
AED430.66,none,0
55 euros and 11 cents,none,0
That's not the case no,no,6
<name>,none,0
<name>,none,0
Can you check the last few transactions to <name>,check_transactions,2
Absolutely no question,yes,5
Tell me the total in my bank account,check_balance,1
AED98.88,none,0
Show my State <bank> account balance,check_balance,1
Unfortunately no,no,6
<bank>,none,0
Requesting to collect some money from <name> <surname>,request_money,4
I must disagree,no,6
<name>,none,0
Are there any recent transactions involving my account <bank> and <name> <surname>,check_transactions,2
Bank of East <name>,none,0
What transactions have occurred recently,check_transactions,2
Please arrange a collection from <name> <surname>,request_money,4
lawyer <name>,none,0
<name>,none,0
<bank>,none,0
Not quite that doesn't seem right,no,6
AED241.43,none,0
Definitely without any doubt,yes,5
Initiate a wire request for £260 and 69 cents please,request_money,4
Display all transactions,check_transactions,2
Would you please execute a transfer of €30 and 45 cents to <name> from my account at <bank>,send_money,3
Please arrange a payment from <bank> account,send_money,3
57 pounds and 47 cents,none,0
How much do I have in my € account right now,check_balance,1
Check if I have any transactions with <name> recently,check_transactions,2
Tell me the total in my bank account,check_balance,1
Kindly process a transaction,send_money,3
Give me a summary of recent payments to <name> from my <bank>,check_transactions,2
<bank> account,none,0
<bank> account,none,0
How much do I have in my bank account right now,check_balance,1
What's the latest update on the app's privacy enhancements,none,0
How do I find the nearest in-network ATM,none,0
What's the process for updating personal information,none,0
What's my balance,check_balance,1
<bank>,none,0
How to configure the app's alerts for my investment milestones,none,0
Please send 179.61 euros,send_money,3
By no means that doesn't seem right,no,6
Can the app provide me with a monthly financial health checklist,none,0
Please display the most recent payments,check_transactions,2
Can I manage notifications for different categories of financial news,none,0
Initiate a request of $170.89 from brother <name> using <bank>,request_money,4
Tell me the total in my bank account,check_balance,1
<name>,none,0
Not by any means that doesn't seem right,no,6
<bank>,none,0
Would you please execute a transfer to <name> <surname>,send_money,3
Request to receive some money please,request_money,4
I can confirm that Of course,yes,5
<bank>,none,0
How do I set up a trust fund within the app,none,0
I'm authorizing a payment of £320.82 to <name>,send_money,3
Requesting to dispatch some money using <bank>,send_money,3
Please arrange a payment of £231 and 16 cents from <bank> account,send_money,3
May I see the balance for my <bank> Singapore account in €,check_balance,1
Affirmative that's my belief. absolutely,yes,5
I need to wire some money to <name> <surname> from my default account,send_money,3
Find the recent payments I made to <name> <surname>,check_transactions,2
Can you request some money from <name> <name>'s account at <bank>,request_money,4
What is the current balance of my <bank> account in £,check_balance,1
Is there a way to receive alerts about changes in credit regulations,none,0
I disagree with that,no,6
You can proceed,yes,5
<name>,none,0
How do I find the terms of service for the app,none,0
Unquestionably so,yes,5
<name>,none,0
How to set up a family budgeting plan within the app,none,0
Find the recent payments I made to grandfather <name> from my <bank> account,check_transactions,2
Are there any recent transactions involving my account <bank>,check_transactions,2
Reveal the balance of my bank account,check_balance,1
How to integrate the app with my online shopping accounts,none,0
Arrange to receive a fund of $105.37 from <name> at <bank>,request_money,4
Affirmative,yes,5
Is there a feature for automatic bill payments,none,0
professor <name>,none,0
Sure that's evident,yes,5
Not by any means not as far as I know,no,6
411 dollars and 84 cents,none,0
€242.74,none,0
<bank>,none,0
I'd like to receive 412.02 dirhams,request_money,4
How much do I have in my bank account right now,check_balance,1
€189.56,none,0
I need to wire some money to <name> <surname>,send_money,3
$423 and 39 cents,none,0
Unquestionably so,yes,5
Absolutely no question. absolutely,yes,5
<bank>,none,0
<bank>,none,0
<name> <surname>,none,0
107.42 dollars,none,0
I can confirm that Of course,yes,5
£403.08,none,0
<bank> account,none,0
<name>,none,0
<bank>,none,0
Absolutely,yes,5
How to use the app's automated saving feature,none,0
Can I see the last payments I made,check_transactions,2
What is the current balance of my account,check_balance,1
I'd like to know my current $ account balance,check_balance,1
What are the latest transactions with <name>,check_transactions,2
Check if I have any transactions with <name> recently,check_transactions,2
Could you assist in receiving €233.11 from <name> at <bank>,request_money,4
Don't do that,no,6
Request to receive some money from <name> <surname> please,request_money,4
I need you to send AED322 and 61 cents,send_money,3
It is as you say Correct,yes,5
Certainly as you say. absolutely,yes,5
$17.12,none,0
Kindly process a transaction to <name> from my <bank> account,send_money,3
Please arrange a collection from <name> usin <bank> account,request_money,4
How can I attend a live Q&A session about the app's new features,none,0
I'd have to say no Regrettably,no,6
Can you provide details of the recent transactions,check_transactions,2
What's the maximum number of accounts I can have in the app,none,0
Definitely without any doubt. absolutely,yes,5
Display all transactions from my <bank>,check_transactions,2
No that doesn't seem right,no,6
<bank> account,none,0
Show my dollars account balance,check_balance,1
<name> De <name>,none,0
<bank> account,none,0
I'd like to know my current default account balance,check_balance,1
<bank>,none,0
€162.99,none,0
Find the recent payments I made to <name> from my <bank> account,check_transactions,2
Arrange to receive a fund of 349 pounds and 19 cents at <bank>,request_money,4
<bank>,none,0
I wouldn't say so,no,6
Can I access a history of all customer support interactions in the app,none,0
May I see the balance for my <bank> account in £,check_balance,1
May I see the balance for my <bank> account in €,check_balance,1
Display my <bank> account in AED balance,check_balance,1
For sure Of course,yes,5
Can I use the app to make reservations at restaurants,none,0
I'm planning to send 321 euros and 38 cents,send_money,3
I'd like to remit some money to <name> <surname> through <bank>,send_money,3
Absolutely,yes,5
I want to send some money to <name>,send_money,3
468 pounds and 92 cents,none,0
Are there any recent transactions,check_transactions,2
Please request 394.86 euros from <name>'s account at <bank>,request_money,4
Initiate a wire request for 367.83 dollars from <name> please,request_money,4
500.17 dirhams,none,0
<name> <surname>,none,0
<bank> account,none,0
What's my balance,check_balance,1
I can confirm that Definitely,yes,5
That's false,no,6
I want to send AED42 and 11 cents from <bank> to <name>,send_money,3
<name> <surname>,none,0
<bank>,none,0
<name>,none,0
I am instructing a payment of AED440 and 14 cents through my <bank> account,send_money,3
300.91 euros,none,0
Yes it's confirmed,yes,5
<bank>,none,0
I am instructing a payment of 358 dirhams and 51 cents through my <bank> account,send_money,3
You've got it,yes,5
No that's not my understanding,no,6
<name> <surname>,none,0
455 euros and 72 cents,none,0
<bank>,none,0
<name>,none,0
Show my £ account balance,check_balance,1
Please request some money from <name>'s account at <bank>,request_money,4
<bank>,none,0
Could you facilitate the transfer of £50 and 53 cents,send_money,3
<bank> account,none,0
I need to wire $328.87,send_money,3
Please arrange a collection,request_money,4
May I see the balance for my bank account,check_balance,1
I can confirm that Definitely,yes,5
How can I track my spending in different categories,none,0
Initiate a wire request from teacher at <bank> Singapore please,request_money,4
Check the balance of my <bank> account,check_balance,1
I want to receive 85 pounds and 47 cents using <bank>,request_money,4
What is the current balance of my <bank> account in AED,check_balance,1
How can I attend a live Q&A session about the app's new features,none,0
491.73 euros,none,0
List all recent transfers to <name> <surname>,check_transactions,2
Would you please execute a request from <name> <surname>,request_money,4
Show the last few transfers to granddaughter <name>,check_transactions,2
<name> <surname>,none,0
Of course it's undeniable. absolutely,yes,5
What transactions have occurred recently with <name> on <bank> account,check_transactions,2
<name> <surname>,none,0
How much is in my <bank> account,check_balance,1
<bank> account,none,0
Can you tell me the balance for my <bank> account in €,check_balance,1
I can't confirm that so no,no,6
Can the app provide a summary of my financial health,none,0
Unfortunately no,no,6
Indeed that's just how it is,yes,5
Please arrange a payment to <name> <surname> from <bank> account,send_money,3
396 pounds and 51 cents,none,0
That's not the case no,no,6
£279.91,none,0
No you're mistaken,no,6
Arrange for a fund transfer from <bank>.Arrange for a fund transfer,send_money,3
Is there an in-app tool for comparing loan offers,none,0
<bank>,none,0
AED295.46,none,0
Can I get a breakdown of my expenses by category for the last year,none,0
<bank>,none,0
Not by any means not as far as I know,no,6
Union <bank>,none,0
How to link my social media profiles to the app,none,0
Kindly process a transaction from my <bank> account,send_money,3
I want to receive some money using Bank of East <name>,request_money,4
$245.70,none,0
Check the balance of my <bank> account in dollars,check_balance,1
I cannot agree with that,no,6
I'm authorizing a payment of €96 and 96 cents to <name> <surname> from <bank>,send_money,3
Are there any recent transactions involving <name>,check_transactions,2
326.61 dirhams,none,0
<bank>,none,0
Requesting to dispatch some money,send_money,3
Not at all I can't agree with that,no,6
Is there a way to set up a custom dashboard in the app,none,0
AED428.02,none,0
<bank>,none,0
Give me a summary of recent payments from my <bank>,check_transactions,2
<bank>,none,0
Could you assist in receiving £295.08 from <name> <surname>,request_money,4
Arrange to receive a fund of £86 and 85 cents from <name> <name> at <bank> Belgium,request_money,4
