bank,I-BANK,4
of,I-BANK,4
india,I-BANK,4

punjab,B-BANK,3
national,I-BANK,4
bank,I-BANK,4

ic,B-BANK,3
##bc,I-BANK,4
account,O,0

would,O,0
you,O,0
please,O,0
execute,O,0
a,O,0
transfer,O,0
of,O,0
€,B-AMOUNT,1
##9,I-AMOUNT,2
##5,I-AMOUNT,2
.,I-AMOUNT,2
21,I-AMOUNT,2

i,O,0
need,O,0
you,O,0
to,O,0
request,O,0
father,B-USER,7
des,I-USER,8
##ider,I-USER,8
##io,I-USER,8
302,B-AMOUNT,1
pounds,I-AMOUNT,2
and,I-AMOUNT,2
26,I-AMOUNT,2
cents,I-AMOUNT,2

405,B-AMOUNT,1
.,I-AMOUNT,2
83,I-AMOUNT,2
dollars,I-AMOUNT,2

everett,B-USER,7

regret,O,0
##ta,O,0
##bly,O,0
no,O,0

please,O,0
request,O,0
$,B-AMOUNT,1
255,I-AMOUNT,2
and,I-AMOUNT,2
25,I-AMOUNT,2
cents,I-AMOUNT,2

how,O,0
much,O,0
is,O,0
in,O,0
my,O,0
bank,B-BANK,3
of,I-BANK,4
east,I-BANK,4
asia,I-BANK,4
account,O,0
in,O,0
$,B-CURRENCY,5

i,O,0
want,O,0
to,O,0
receive,O,0
some,O,0
money,O,0
from,O,0
marian,B-USER,7
##na,I-USER,8
cop,I-USER,8
##pol,I-USER,8
##a,I-USER,8

what,O,0
are,O,0
my,O,0
most,O,0
recent,O,0
transactions,O,0
to,O,0
fl,B-USER,7
##ami,I-USER,8
##nia,I-USER,8
fi,I-USER,8
##ore,I-USER,8
from,O,0
account,O,0
se,B-BANK,3
##b,I-BANK,4

display,O,0
all,O,0
transactions,O,0
from,O,0
my,O,0
ab,B-BANK,3
##n,I-BANK,4
am,I-BANK,4
##ro,I-BANK,4

277,B-AMOUNT,1
euros,I-AMOUNT,2
and,I-AMOUNT,2
88,I-AMOUNT,2
cents,I-AMOUNT,2

not,O,0
at,O,0
all,O,0
that,O,0
doesn,O,0
',O,0
t,O,0
seem,O,0
right,O,0

please,O,0
display,O,0
the,O,0
most,O,0
recent,O,0
payments,O,0
to,O,0
quinn,B-USER,7
adams,I-USER,8
from,O,0
my,O,0
ci,B-BANK,3
##ti,I-BANK,4
##group,I-BANK,4

without,O,0
a,O,0
doubt,O,0
yes,O,0

nine,B-AMOUNT,1
dir,I-AMOUNT,2
##ham,I-AMOUNT,2
##s,I-AMOUNT,2
and,I-AMOUNT,2
27,I-AMOUNT,2
cents,I-AMOUNT,2

can,O,0
you,O,0
tell,O,0
me,O,0
the,O,0
balance,O,0
for,O,0
my,O,0
bank,O,0
account,O,0

48,B-AMOUNT,1
##1,I-AMOUNT,2
.,I-AMOUNT,2
56,I-AMOUNT,2
euros,I-AMOUNT,2

it,O,0
is,O,0
as,O,0
you,O,0
say,O,0
of,O,0
course,O,0

initiate,O,0
a,O,0
wire,O,0
request,O,0
from,O,0
michel,B-USER,7
##a,I-USER,8
please,O,0

153,B-AMOUNT,1
.,I-AMOUNT,2
16,I-AMOUNT,2
dollars,I-AMOUNT,2

490,B-AMOUNT,1
euros,I-AMOUNT,2
and,I-AMOUNT,2
10,I-AMOUNT,2
cents,I-AMOUNT,2

connor,B-USER,7

steps,B-USER,7
##ister,I-USER,8
kay,I-USER,8
##lee,I-USER,8

can,O,0
you,O,0
move,O,0
some,O,0
money,O,0
from,O,0
ban,B-BANK,3
##ca,I-BANK,4
monte,I-BANK,4
dei,I-BANK,4
pas,I-BANK,4
##chi,I-BANK,4
di,I-BANK,4
siena,I-BANK,4

check,O,0
the,O,0
balance,O,0
of,O,0
my,O,0
bank,O,0
account,O,0

ing,B-BANK,3
belgium,I-BANK,4
account,O,0

kindly,O,0
process,O,0
a,O,0
request,O,0
for,O,0
my,O,0
future,B-BANK,3
bank,I-BANK,4
account,O,0

i,O,0
',O,0
d,O,0
like,O,0
to,O,0
receive,O,0
some,O,0
money,O,0
from,O,0
elias,B-USER,7
powell,I-USER,8
through,O,0
ing,B-BANK,3
group,I-BANK,4

i,O,0
',O,0
m,O,0
author,O,0
##izing,O,0
a,O,0
payment,O,0
of,O,0
88,B-AMOUNT,1
.,I-AMOUNT,2
61,I-AMOUNT,2
pounds,I-AMOUNT,2
from,O,0
sb,B-BANK,3
##i,I-BANK,4
group,I-BANK,4

affirmative,O,0
##ly,O,0
speaking,O,0
yes,O,0

for,O,0
sure,O,0
absolutely,O,0

not,O,0
quite,O,0
not,O,0
as,O,0
far,O,0
as,O,0
i,O,0
know,O,0

check,O,0
the,O,0
balance,O,0
of,O,0
my,O,0
bank,O,0
account,O,0

i,O,0
need,O,0
you,O,0
to,O,0
request,O,0
sergio,B-USER,7
vital,I-USER,8
##e,I-USER,8
some,O,0
money,O,0
using,O,0
my,O,0
credit,B-BANK,3
mu,I-BANK,4
##tu,I-BANK,4
##el,I-BANK,4
account,O,0

s,B-BANK,3
##ns,I-BANK,4
bank,I-BANK,4

can,O,0
i,O,0
custom,O,0
##ize,O,0
the,O,0
summary,O,0
reports,O,0
generated,O,0
by,O,0
the,O,0
app,O,0

affirmative,O,0
that,O,0
',O,0
s,O,0
my,O,0
belief,O,0
.,O,0
absolutely,O,0

no,O,0
you,O,0
',O,0
re,O,0
mistaken,O,0

is,O,0
there,O,0
a,O,0
feature,O,0
to,O,0
manage,O,0
my,O,0
app,O,0
account,O,0
ben,O,0
##ef,O,0
##icia,O,0
##ries,O,0

could,O,0
you,O,0
assist,O,0
in,O,0
receiving,O,0
some,O,0
money,O,0
from,O,0
grace,B-USER,7
scott,I-USER,8
at,O,0
halifax,B-BANK,3

can,O,0
the,O,0
app,O,0
provide,O,0
me,O,0
with,O,0
end,O,0
-,O,0
of,O,0
-,O,0
year,O,0
financial,O,0
sum,O,0
##mar,O,0
##ies,O,0

i,O,0
',O,0
d,O,0
like,O,0
to,O,0
know,O,0
my,O,0
current,O,0
bank,O,0
account,O,0
balance,O,0

360,B-AMOUNT,1
.,I-AMOUNT,2
03,I-AMOUNT,2
euros,I-AMOUNT,2

bank,B-BANK,3
of,I-BANK,4
bar,I-BANK,4
##oda,I-BANK,4

i,O,0
want,O,0
to,O,0
review,O,0
transactions,O,0
involving,O,0
my,O,0
bn,B-BANK,3
##p,I-BANK,4
par,I-BANK,4
##iba,I-BANK,4
##s,I-BANK,4
singapore,I-BANK,4
account,O,0

can,O,0
you,O,0
move,O,0
69,B-AMOUNT,1
.,I-AMOUNT,2
31,I-AMOUNT,2
dir,I-AMOUNT,2
##ham,I-AMOUNT,2
##s,I-AMOUNT,2
from,O,0
u,B-BANK,3
##ob,I-BANK,4

what,O,0
are,O,0
the,O,0
latest,O,0
cyber,O,0
##se,O,0
##cu,O,0
##rity,O,0
measures,O,0
in,O,0
the,O,0
app,O,0

i,O,0
need,O,0
the,O,0
transaction,O,0
history,O,0
involving,O,0
granddaughter,B-USER,7
gia,I-USER,8
##nca,I-USER,8
##rl,I-USER,8
##o,I-USER,8
on,O,0
my,O,0
rossi,B-BANK,3
##ya,I-BANK,4
bank,I-BANK,4
account,O,0

i,O,0
',O,0
m,O,0
author,O,0
##izing,O,0
a,O,0
payment,O,0
to,O,0
sant,B-USER,7
##e,I-USER,8
from,O,0
deutsche,B-BANK,3
bank,I-BANK,4

it,O,0
',O,0
s,O,0
far,O,0
from,O,0
accurate,O,0

marino,B-USER,7

44,B-AMOUNT,1
##2,I-AMOUNT,2
dir,I-AMOUNT,2
##ham,I-AMOUNT,2
##s,I-AMOUNT,2
and,I-AMOUNT,2
73,I-AMOUNT,2
cents,I-AMOUNT,2

sum,B-BANK,3
##ito,I-BANK,4
##mo,I-BANK,4
mit,I-BANK,4
##su,I-BANK,4
##i,I-BANK,4
financial,I-BANK,4
group,I-BANK,4

far,O,0
from,O,0
it,O,0
not,O,0
as,O,0
far,O,0
as,O,0
i,O,0
know,O,0

how,O,0
do,O,0
i,O,0
set,O,0
a,O,0
budget,O,0
for,O,0
different,O,0
categories,O,0

that,O,0
',O,0
s,O,0
incorrect,O,0

check,O,0
if,O,0
i,O,0
have,O,0
any,O,0
transactions,O,0
with,O,0
aria,B-USER,7
##na,I-USER,8
recently,O,0

i,O,0
',O,0
d,O,0
like,O,0
to,O,0
re,O,0
##mit,O,0
48,B-AMOUNT,1
##7,I-AMOUNT,2
.,I-AMOUNT,2
94,I-AMOUNT,2
dollars,I-AMOUNT,2
to,O,0
aria,B-USER,7
##na,I-USER,8

ci,B-BANK,3
##ti,I-BANK,4
##group,I-BANK,4

can,O,0
i,O,0
see,O,0
the,O,0
last,O,0
payments,O,0
made,O,0
to,O,0
ezekiel,B-USER,7
from,O,0
my,O,0
sb,B-BANK,3
##i,I-BANK,4
group,I-BANK,4
account,O,0

i,O,0
',O,0
d,O,0
like,O,0
to,O,0
see,O,0
the,O,0
payment,O,0
history,O,0

initiate,O,0
a,O,0
wire,O,0
request,O,0
from,O,0
andrea,B-USER,7
de,I-USER,8
sant,I-USER,8
##is,I-USER,8
please,O,0

what,O,0
are,O,0
the,O,0
app,O,0
',O,0
s,O,0
features,O,0
for,O,0
small,O,0
business,O,0
owners,O,0

naturally,O,0
it,O,0
',O,0
s,O,0
und,O,0
##enia,O,0
##ble,O,0

samantha,B-USER,7

would,O,0
you,O,0
please,O,0
execute,O,0
a,O,0
transfer,O,0
from,O,0
my,O,0
primary,B-BANK,3
account,O,0

reveal,O,0
the,O,0
balance,O,0
of,O,0
my,O,0
$,B-CURRENCY,5
account,O,0

bank,B-BANK,3
austria,I-BANK,4

how,O,0
to,O,0
access,O,0
the,O,0
app,O,0
',O,0
s,O,0
community,O,0
to,O,0
share,O,0
financial,O,0
planning,O,0
ideas,O,0

what,O,0
',O,0
s,O,0
the,O,0
maximum,O,0
file,O,0
size,O,0
for,O,0
up,O,0
##loading,O,0
documents,O,0

how,O,0
much,O,0
do,O,0
i,O,0
have,O,0
in,O,0
my,O,0
capital,B-BANK,3
one,I-BANK,4
account,O,0
in,O,0
dollars,B-CURRENCY,5
right,O,0
now,O,0

initiate,O,0
a,O,0
wire,O,0
transfer,O,0
please,O,0

requesting,O,0
to,O,0
collect,O,0
some,O,0
money,O,0
from,O,0
mia,B-USER,7

how,O,0
much,O,0
do,O,0
i,O,0
have,O,0
in,O,0
my,O,0
state,B-BANK,3
bank,I-BANK,4
of,I-BANK,4
india,I-BANK,4
account,O,0
in,O,0
dir,B-CURRENCY,5
##ham,I-CURRENCY,6
##s,I-CURRENCY,6
right,O,0
now,O,0

what,O,0
options,O,0
do,O,0
i,O,0
have,O,0
for,O,0
custom,O,0
##izing,O,0
the,O,0
app,O,0
',O,0
s,O,0
dashboard,O,0

92,B-AMOUNT,1
euros,I-AMOUNT,2
and,I-AMOUNT,2
53,I-AMOUNT,2
cents,I-AMOUNT,2

jace,B-USER,7
jones,I-USER,8

check,O,0
the,O,0
balance,O,0
of,O,0
my,O,0
bank,O,0
account,O,0
in,O,0
£,B-CURRENCY,5

what,O,0
',O,0
s,O,0
the,O,0
best,O,0
way,O,0
to,O,0
use,O,0
the,O,0
app,O,0
for,O,0
tracking,O,0
household,O,0
expenses,O,0

i,O,0
need,O,0
you,O,0
to,O,0
send,O,0
some,O,0
money,O,0
to,O,0
designer,B-USER,7
using,O,0
my,O,0
er,B-BANK,3
##ste,I-BANK,4
group,I-BANK,4
bank,I-BANK,4
account,O,0

that,O,0
',O,0
s,O,0
not,O,0
my,O,0
view,O,0

brother,B-USER,7
cora,I-USER,8

i,O,0
',O,0
d,O,0
like,O,0
to,O,0
re,O,0
##mit,O,0
£1,B-AMOUNT,1
##38,I-AMOUNT,2
and,I-AMOUNT,2
21,I-AMOUNT,2
cents,I-AMOUNT,2
to,O,0
quinn,B-USER,7
adams,I-USER,8
through,O,0
ing,B-BANK,3
group,I-BANK,4

i,O,0
deny,O,0

46,B-AMOUNT,1
##5,I-AMOUNT,2
.,I-AMOUNT,2
52,I-AMOUNT,2
dir,I-AMOUNT,2
##ham,I-AMOUNT,2
##s,I-AMOUNT,2

affirmative,O,0

that,O,0
wouldn,O,0
',O,0
t,O,0
be,O,0
correct,O,0

christian,B-USER,7

check,O,0
the,O,0
balance,O,0
of,O,0
my,O,0
sw,B-BANK,3
##ed,I-BANK,4
##bank,I-BANK,4
account,O,0

i,O,0
',O,0
d,O,0
like,O,0
to,O,0
know,O,0
my,O,0
current,O,0
bank,O,0
account,O,0
balance,O,0

stepfather,B-USER,7
natalia,I-USER,8

please,O,0
request,O,0
some,O,0
money,O,0
from,O,0
grandfather,B-USER,7

ernesto,B-USER,7

basil,B-USER,7
##io,I-USER,8
ross,I-USER,8
##etti,I-USER,8

far,O,0
from,O,0
it,O,0
i,O,0
can,O,0
',O,0
t,O,0
agree,O,0
with,O,0
that,O,0

i,O,0
',O,0
m,O,0
author,O,0
##izing,O,0
a,O,0
payment,O,0
to,O,0
ma,B-USER,7
##uri,I-USER,8
##zio,I-USER,8
costa,I-USER,8
##nzo,I-USER,8

reveal,O,0
the,O,0
balance,O,0
of,O,0
my,O,0
$,B-CURRENCY,5
account,O,0

arrange,O,0
to,O,0
receive,O,0
a,O,0
fund,O,0
of,O,0
ae,B-AMOUNT,1
##d,I-AMOUNT,2
##45,I-AMOUNT,2
##3,I-AMOUNT,2
and,I-AMOUNT,2
14,I-AMOUNT,2
cents,I-AMOUNT,2
at,O,0
sb,B-BANK,3
##er,I-BANK,4
##bank,I-BANK,4

dex,B-BANK,3
##ia,I-BANK,4

i,O,0
',O,0
d,O,0
like,O,0
to,O,0
know,O,0
my,O,0
current,O,0
€,B-CURRENCY,5
account,O,0
balance,O,0

initiate,O,0
a,O,0
wire,O,0
transfer,O,0
of,O,0
£1,B-AMOUNT,1
##27,I-AMOUNT,2
and,I-AMOUNT,2
10,I-AMOUNT,2
cents,I-AMOUNT,2
please,O,0

tell,O,0
me,O,0
the,O,0
total,O,0
in,O,0
my,O,0
bank,B-BANK,3
of,I-BANK,4
east,I-BANK,4
asia,I-BANK,4
account,O,0

270,B-AMOUNT,1
.,I-AMOUNT,2
00,I-AMOUNT,2
dollars,I-AMOUNT,2

i,O,0
',O,0
d,O,0
have,O,0
to,O,0
say,O,0
no,O,0
that,O,0
wouldn,O,0
',O,0
t,O,0
be,O,0
correct,O,0

i,O,0
can,O,0
confirm,O,0
that,O,0
correct,O,0

carmel,B-USER,7
##o,I-USER,8

alfa,B-BANK,3
bank,I-BANK,4

tell,O,0
me,O,0
the,O,0
total,O,0
in,O,0
my,O,0
kota,B-BANK,3
##k,I-BANK,4
ma,I-BANK,4
##hin,I-BANK,4
##dra,I-BANK,4
bank,I-BANK,4
account,O,0
in,O,0
pounds,B-CURRENCY,5

display,O,0
my,O,0
bank,O,0
account,O,0
balance,O,0

agricultural,B-BANK,3
bank,I-BANK,4
of,I-BANK,4
china,I-BANK,4

would,O,0
you,O,0
please,O,0
execute,O,0
a,O,0
request,O,0
for,O,0
162,B-AMOUNT,1
.,I-AMOUNT,2
36,I-AMOUNT,2
dollars,I-AMOUNT,2

is,O,0
there,O,0
a,O,0
gloss,O,0
##ary,O,0
of,O,0
financial,O,0
terms,O,0
in,O,0
the,O,0
app,O,0

can,O,0
you,O,0
tell,O,0
me,O,0
the,O,0
balance,O,0
for,O,0
my,O,0
£,B-CURRENCY,5
account,O,0

you,O,0
better,O,0
not,O,0

kindly,O,0
process,O,0
a,O,0
transaction,O,0
of,O,0
77,B-AMOUNT,1
dir,I-AMOUNT,2
##ham,I-AMOUNT,2
##s,I-AMOUNT,2
and,I-AMOUNT,2
86,I-AMOUNT,2
cents,I-AMOUNT,2
to,O,0
layla,B-USER,7

not,O,0
quite,O,0
i,O,0
can,O,0
',O,0
t,O,0
agree,O,0
with,O,0
that,O,0

gaston,B-USER,7
##e,I-USER,8
marian,I-USER,8
##i,I-USER,8

i,O,0
',O,0
d,O,0
like,O,0
to,O,0
see,O,0
the,O,0
payment,O,0
history,O,0
using,O,0
account,O,0
ing,B-BANK,3
group,I-BANK,4

kindly,O,0
process,O,0
a,O,0
transaction,O,0

that,O,0
',O,0
s,O,0
not,O,0
how,O,0
i,O,0
see,O,0
it,O,0

39,B-AMOUNT,1
##4,I-AMOUNT,2
.,I-AMOUNT,2
78,I-AMOUNT,2
dollars,I-AMOUNT,2

254,B-AMOUNT,1
.,I-AMOUNT,2
71,I-AMOUNT,2
pounds,I-AMOUNT,2

how,O,0
much,O,0
is,O,0
in,O,0
my,O,0
bank,O,0
account,O,0
in,O,0
£,B-CURRENCY,5

affirmative,O,0

49,B-AMOUNT,1
##3,I-AMOUNT,2
dir,I-AMOUNT,2
##ham,I-AMOUNT,2
##s,I-AMOUNT,2
and,I-AMOUNT,2
two,I-AMOUNT,2
cents,I-AMOUNT,2

carmen,B-USER,7

count,O,0
me,O,0
in,O,0
that,O,0
',O,0
s,O,0
a,O,0
yes,O,0

i,O,0
',O,0
m,O,0
author,O,0
##izing,O,0
a,O,0
payment,O,0
of,O,0
470,B-AMOUNT,1
dir,I-AMOUNT,2
##ham,I-AMOUNT,2
##s,I-AMOUNT,2
and,I-AMOUNT,2
69,I-AMOUNT,2
cents,I-AMOUNT,2
to,O,0
fl,B-USER,7
##ami,I-USER,8
##nia,I-USER,8

you,O,0
can,O,0
proceed,O,0

ae,B-AMOUNT,1
##d,I-AMOUNT,2
##37,I-AMOUNT,2
.,I-AMOUNT,2
82,I-AMOUNT,2

what,O,0
is,O,0
the,O,0
current,O,0
balance,O,0
of,O,0
my,O,0
un,B-BANK,3
##ic,I-BANK,4
##red,I-BANK,4
##it,I-BANK,4
bank,I-BANK,4
austria,I-BANK,4
account,O,0
in,O,0
€,B-CURRENCY,5

how,O,0
do,O,0
i,O,0
manage,O,0
my,O,0
notification,O,0
##s,O,0
for,O,0
the,O,0
app,O,0
',O,0
s,O,0
market,O,0
analysis,O,0
features,O,0

can,O,0
you,O,0
tell,O,0
me,O,0
the,O,0
balance,O,0
for,O,0
my,O,0
standard,B-BANK,3
chartered,I-BANK,4
account,O,0
in,O,0
pounds,B-CURRENCY,5

i,O,0
am,O,0
ins,O,0
##tructing,O,0
a,O,0
payment,O,0
of,O,0
460,B-AMOUNT,1
.,I-AMOUNT,2
95,I-AMOUNT,2
dir,I-AMOUNT,2
##ham,I-AMOUNT,2
##s,I-AMOUNT,2
to,O,0
elena,B-USER,7

how,O,0
do,O,0
i,O,0
find,O,0
tutor,O,0
##ials,O,0
on,O,0
using,O,0
the,O,0
app,O,0
for,O,0
tax,O,0
planning,O,0

bank,B-BANK,3
of,I-BANK,4
montreal,I-BANK,4
account,O,0

how,O,0
do,O,0
i,O,0
link,O,0
my,O,0
fitness,O,0
app,O,0
to,O,0
earn,O,0
rewards,O,0
through,O,0
your,O,0
platform,O,0

commonwealth,B-BANK,3
bank,I-BANK,4

that,O,0
',O,0
s,O,0
not,O,0
my,O,0
understanding,O,0

282,B-AMOUNT,1
dollars,I-AMOUNT,2
and,I-AMOUNT,2
two,I-AMOUNT,2
cents,I-AMOUNT,2

i,O,0
',O,0
d,O,0
like,O,0
to,O,0
receive,O,0
some,O,0
money,O,0
through,O,0
rai,B-BANK,3
##ffe,I-BANK,4
##isen,I-BANK,4
bank,I-BANK,4
international,I-BANK,4

nova,B-USER,7
watson,I-USER,8

how,O,0
do,O,0
i,O,0
find,O,0
out,O,0
about,O,0
the,O,0
latest,O,0
app,O,0
updates,O,0

not,O,0
in,O,0
the,O,0
slightest,O,0
that,O,0
doesn,O,0
',O,0
t,O,0
seem,O,0
right,O,0

can,O,0
i,O,0
connect,O,0
the,O,0
app,O,0
with,O,0
my,O,0
email,O,0
for,O,0
in,O,0
##vo,O,0
##ice,O,0
tracking,O,0

initiate,O,0
a,O,0
wire,O,0
transfer,O,0
to,O,0
bruno,B-USER,7
rossi,I-USER,8
from,O,0
ic,B-BANK,3
##bc,I-BANK,4
please,O,0

show,O,0
my,O,0
euros,B-CURRENCY,5
account,O,0
balance,O,0

84,B-AMOUNT,1
dir,I-AMOUNT,2
##ham,I-AMOUNT,2
##s,I-AMOUNT,2
and,I-AMOUNT,2
62,I-AMOUNT,2
cents,I-AMOUNT,2

vt,B-BANK,3
##b,I-BANK,4
bank,I-BANK,4
account,O,0

martin,B-USER,7
##o,I-USER,8

morgan,B-BANK,3
stanley,I-BANK,4

could,O,0
you,O,0
assist,O,0
in,O,0
receiving,O,0
some,O,0
money,O,0
from,O,0
sawyer,B-USER,7
taylor,I-USER,8

of,O,0
course,O,0

i,O,0
want,O,0
to,O,0
send,O,0
£,B-AMOUNT,1
##45,I-AMOUNT,2
##8,I-AMOUNT,2
.,I-AMOUNT,2
68,I-AMOUNT,2

mara,B-USER,7
mag,I-USER,8
##gio,I-USER,8
##re,I-USER,8

grandson,B-USER,7
paolo,I-USER,8

gia,B-USER,7
##n,I-USER,8
##mar,I-USER,8
##ia,I-USER,8

i,O,0
',O,0
d,O,0
like,O,0
to,O,0
see,O,0
the,O,0
payment,O,0
history,O,0

request,O,0
to,O,0
receive,O,0
$,B-AMOUNT,1
470,I-AMOUNT,2
.,I-AMOUNT,2
57,I-AMOUNT,2
to,O,0
my,O,0
hd,B-BANK,3
##fc,I-BANK,4
bank,I-BANK,4
account,O,0
please,O,0

would,O,0
you,O,0
please,O,0
execute,O,0
a,O,0
request,O,0
from,O,0
nurse,B-USER,7
using,O,0
my,O,0
account,O,0
at,O,0
u,B-BANK,3
##bi,I-BANK,4
ban,I-BANK,4
##ca,I-BANK,4

please,O,0
request,O,0
3,B-AMOUNT,1
.,I-AMOUNT,2
67,I-AMOUNT,2
dir,I-AMOUNT,2
##ham,I-AMOUNT,2
##s,I-AMOUNT,2
from,O,0
grayson,B-USER,7
',O,0
s,O,0
account,O,0
at,O,0
db,B-BANK,3
##s,I-BANK,4
bank,I-BANK,4

may,O,0
i,O,0
see,O,0
the,O,0
balance,O,0
for,O,0
my,O,0
ic,B-BANK,3
##ici,I-BANK,4
bank,I-BANK,4
account,O,0
in,O,0
€,B-CURRENCY,5

bn,B-BANK,3
##p,I-BANK,4
par,I-BANK,4
##iba,I-BANK,4
##s,I-BANK,4
fort,I-BANK,4
##is,I-BANK,4
account,O,0

ci,B-BANK,3
##bc,I-BANK,4

417,B-AMOUNT,1
dir,I-AMOUNT,2
##ham,I-AMOUNT,2
##s,I-AMOUNT,2
and,I-AMOUNT,2
45,I-AMOUNT,2
cents,I-AMOUNT,2

please,O,0
send,O,0
£3,B-AMOUNT,1
##56,I-AMOUNT,2
and,I-AMOUNT,2
95,I-AMOUNT,2
cents,I-AMOUNT,2
from,O,0
my,O,0
account,O,0
at,O,0
bank,B-BANK,3
of,I-BANK,4
china,I-BANK,4
to,O,0
let,B-USER,7
##iz,I-USER,8
##ia,I-USER,8

stefano,B-USER,7

u,B-BANK,3
##bi,I-BANK,4
ban,I-BANK,4
##ca,I-BANK,4

how,O,0
to,O,0
set,O,0
up,O,0
low,O,0
balance,O,0
alert,O,0
##s,O,0
for,O,0
my,O,0
accounts,O,0

requesting,O,0
to,O,0
collect,O,0
some,O,0
money,O,0
from,O,0
adam,B-USER,7

124,B-AMOUNT,1
pounds,I-AMOUNT,2
and,I-AMOUNT,2
26,I-AMOUNT,2
cents,I-AMOUNT,2

indeed,O,0
that,O,0
',O,0
s,O,0
just,O,0
how,O,0
it,O,0
is,O,0

count,O,0
me,O,0
in,O,0
that,O,0
',O,0
s,O,0
a,O,0
yes,O,0

yes,O,0

what,O,0
',O,0
s,O,0
my,O,0
balance,O,0
in,O,0
the,O,0
€,B-CURRENCY,5
account,O,0

can,O,0
you,O,0
check,O,0
the,O,0
last,O,0
few,O,0
transactions,O,0
to,O,0
lincoln,B-USER,7
green,I-USER,8

$,B-AMOUNT,1
36,I-AMOUNT,2
##7,I-AMOUNT,2
.,I-AMOUNT,2
57,I-AMOUNT,2

i,O,0
want,O,0
to,O,0
review,O,0
transactions,O,0
to,O,0
grandmother,B-USER,7
marco,I-USER,8

initiate,O,0
a,O,0
transaction,O,0
of,O,0
160,B-AMOUNT,1
.,I-AMOUNT,2
53,I-AMOUNT,2
dollars,I-AMOUNT,2
to,O,0
made,B-USER,7
##lyn,I-USER,8
hughes,I-USER,8
using,O,0
commonwealth,B-BANK,3
bank,I-BANK,4

kindly,O,0
process,O,0
a,O,0
transaction,O,0
to,O,0
filippo,B-USER,7
from,O,0
my,O,0
sb,B-BANK,3
##i,I-BANK,4
group,I-BANK,4
account,O,0

affirmative,O,0
that,O,0
',O,0
s,O,0
my,O,0
belief,O,0
.,O,0
absolutely,O,0

please,O,0
display,O,0
the,O,0
most,O,0
recent,O,0
payments,O,0

how,O,0
to,O,0
contact,O,0
support,O,0
for,O,0
technical,O,0
issues,O,0
within,O,0
the,O,0
app,O,0

i,O,0
want,O,0
to,O,0
receive,O,0
ae,B-AMOUNT,1
##d,I-AMOUNT,2
##25,I-AMOUNT,2
##6,I-AMOUNT,2
.,I-AMOUNT,2
69,I-AMOUNT,2
from,O,0
ida,B-USER,7
using,O,0
sb,B-BANK,3
##er,I-BANK,4
##bank,I-BANK,4

list,O,0
all,O,0
recent,O,0
transfers,O,0
from,O,0
my,O,0
account,O,0
at,O,0
hang,B-BANK,3
sen,I-BANK,4
##g,I-BANK,4
bank,I-BANK,4

initiate,O,0
a,O,0
request,O,0

how,O,0
much,O,0
do,O,0
i,O,0
have,O,0
in,O,0
my,O,0
euros,B-CURRENCY,5
account,O,0
right,O,0
now,O,0

i,O,0
am,O,0
ins,O,0
##tructing,O,0
a,O,0
payment,O,0
of,O,0
48,B-AMOUNT,1
##8,I-AMOUNT,2
pounds,I-AMOUNT,2
and,I-AMOUNT,2
20,I-AMOUNT,2
cents,I-AMOUNT,2

£,B-AMOUNT,1
##46,I-AMOUNT,2
and,I-AMOUNT,2
83,I-AMOUNT,2
cents,I-AMOUNT,2

by,O,0
no,O,0
means,O,0
that,O,0
',O,0
s,O,0
off,O,0
the,O,0
mark,O,0

arrange,O,0
to,O,0
receive,O,0
a,O,0
fund,O,0
of,O,0
$,B-AMOUNT,1
410,I-AMOUNT,2
.,I-AMOUNT,2
32,I-AMOUNT,2
from,O,0
gia,B-USER,7
##n,I-USER,8
##fra,I-USER,8
##nco,I-USER,8
mor,I-USER,8
##o,I-USER,8

i,O,0
need,O,0
to,O,0
wire,O,0
$,B-AMOUNT,1
228,I-AMOUNT,2
and,I-AMOUNT,2
33,I-AMOUNT,2
cents,I-AMOUNT,2
to,O,0
autumn,B-USER,7
king,I-USER,8
from,O,0
my,O,0
account,O,0
with,O,0
ra,B-BANK,3
##bo,I-BANK,4
##bank,I-BANK,4

far,O,0
from,O,0
it,O,0
i,O,0
can,O,0
',O,0
t,O,0
agree,O,0
with,O,0
that,O,0

rossi,B-BANK,3
##ya,I-BANK,4
bank,I-BANK,4

request,O,0
to,O,0
receive,O,0
234,B-AMOUNT,1
.,I-AMOUNT,2
63,I-AMOUNT,2
pounds,I-AMOUNT,2
to,O,0
my,O,0
credit,B-BANK,3
mu,I-BANK,4
##tu,I-BANK,4
##el,I-BANK,4
account,O,0
please,O,0

how,O,0
to,O,0
set,O,0
up,O,0
a,O,0
guest,O,0
account,O,0
for,O,0
limited,O,0
access,O,0

display,O,0
my,O,0
s,B-BANK,3
##ns,I-BANK,4
bank,I-BANK,4
account,O,0
in,O,0
€,B-CURRENCY,5
balance,O,0

cam,B-USER,7
##ila,I-USER,8
